member_id,loan_amnt,funded_amnt,term,interest_rate,grade,sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose,addr_state,total_pymnt,last_pymnt_amnt,application_type,recoveries
4723558,13000,13000, 36 months,13.11,B,B4,5 years,RENT,51000,Verified,1/04/2013,,debt_consolidation,AZ,15733.44,1812.82,INDIVIDUAL,0
13957874,6400,6400, 36 months,14.64,C,C3,5 years,RENT,47000,Source Verified,1/02/2014,Current,debt_consolidation,NY,4860.39,220.74,INDIVIDUAL,0
2740709,25000,25000, 60 months,16.29,C,C4,< 1 year,MORTGAGE,216000,Verified,1/01/2013,Current,,FL,22398.11,800,INDIVIDUAL,0
49212687,31575,31575, 36 months,16.99,D,D3,10+ years,MORTGAGE,120000,Verified,1/04/2015,Late (31-120 days),other,NV,6693.87,1125.58,INDIVIDUAL,0
14248149,18000,18000, 36 months,12.99,B,B5,10+ years,MORTGAGE,125000,Not Verified,1/02/2014,Current,debt_consolidation,OH,13341.02,606.41,INDIVIDUAL,0
1367097,9600,9600, 36 months,15.96,C,C5,< 1 year,RENT,63000,Source Verified,1/02/2012,Fully Paid,debt_consolidation,WA,12145.88052,23.64,INDIVIDUAL,0
673421,6500,6500, 36 months,7.14,A,A3,4 years,MORTGAGE,95000,Not Verified,1/05/2010,Fully Paid,major_purchase,NY,6930.02,337.91,INDIVIDUAL,0
796459,1200,1200, 36 months,9.99,B,B4,3 years,RENT,55000,Verified,1/11/2010,Fully Paid,major_purchase,TX,1392.92,45.17,INDIVIDUAL,0
6988883,12000,12000, 36 months,11.14,B,B2,2 years,RENT,40000,Not Verified,1/06/2013,Charged Off,debt_consolidation,CO,3936.38,393.67,INDIVIDUAL,0
41409639,11000,11000, 36 months,13.66,C,C3,10+ years,RENT,45000,Verified,1/01/2015,Current,debt_consolidation,NV,4481.45,374.15,INDIVIDUAL,0
22401319,35000,35000, 60 months,13.98,C,C3,10+ years,MORTGAGE,74000,Verified,1/07/2014,Current,credit_card,NJ,14652.54,814.03,INDIVIDUAL,0
11669374,22000,22000, 36 months,16.99,D,D1,10+ years,MORTGAGE,50000,Verified,1/12/2013,Fully Paid,,TX,25930.64995,14952.13,INDIVIDUAL,0
70408777,12500,12500, 36 months,7.89,A,A5,8 years,OWN,65000,Source Verified,1/11/2015,Current,credit_card,UT,377.38,391.08,INDIVIDUAL,0
49675941,6400,"$6,400", 36 months,11.53,B,B5,< 1 year,MORTGAGE,45000,Not Verified,1/04/2015,,debt_consolidation,IN,1680.92,211.14,INDIVIDUAL,0
23372700,19775,19775, 36 months,13.98,C,C3,3 years,RENT,45000,Not Verified,1/10/2014,Current,credit_card,MA,9444.16,675.68,INDIVIDUAL,0
1821589,16000,16000, 36 months,17.77,D,D1,2 years,RENT,100000,Source Verified,1/10/2012,Fully Paid,debt_consolidation,CA,19563.77457,9188.49,INDIVIDUAL,0
51713059,24000,24000, 36 months,6.68,A,A3,6 years,RENT,150000,Verified,1/05/2015,Current,debt_consolidation,NJ,5882.59,737.55,INDIVIDUAL,0
5013947,15000,15000, 36 months,12.12,B,B3,2 years,OWN,62000,Verified,1/04/2013,Fully Paid,,OH,17547.25192,6572.39,INDIVIDUAL,0
1573000,7200,7200, 36 months,10.74,B,B2,10+ years,RENT,69000,Verified,1/06/2012,Fully Paid,debt_consolidation,MI,8452.076635,241.68,INDIVIDUAL,0
69667487,15000,15000, 36 months,5.32,A,A1,7 years,MORTGAGE,131000,Not Verified,1/11/2015,Current,,MA,894.59,451.73,INDIVIDUAL,0
32307910,8000,8000, 36 months,18.24,D,D5,10+ years,RENT,20000,Source Verified,1/10/2014,,debt_consolidation,OH,4344.74,290.19,INDIVIDUAL,0
57975200,16800,16800, 36 months,6.89,A,A3,,MORTGAGE,45000,Not Verified,1/07/2015,Current,credit_card,FL,2583.07,517.9,INDIVIDUAL,0
1352402,14000,14000, 36 months,6.62,A,A2,10+ years,MORTGAGE,98000,Verified,1/02/2012,Fully Paid,home_improvement,AR,15468.38238,461.68,INDIVIDUAL,0
1447695,24000,24000, 60 months,20.5,E,E2,5 years,MORTGAGE,213000,Verified,1/04/2012,Fully Paid,home_improvement,CA,33965.95351,16033.07,INDIVIDUAL,0
67848049,16000,"$16,000", 36 months,9.99,B,B3,2 years,MORTGAGE,160000,Not Verified,1/10/2015,Current,debt_consolidation,TX,1023.52,516.2,INDIVIDUAL,0
71252032,12400,12400, 60 months,12.59,C,C2,8 years,RENT,65000,Verified,1/12/2015,Current,debt_consolidation,NY,270.88,279.55,INDIVIDUAL,0
1591673,4750,4750, 36 months,8.9,A,A5,2 years,RENT,25000,Source Verified,1/06/2012,Fully Paid,small_business,NJ,5429.221122,153.37,INDIVIDUAL,0
1109729,4000,4000, 60 months,16.77,D,D2,3 years,MORTGAGE,54996,Source Verified,1/09/2011,Current,other,FL,5022.8,98.92,INDIVIDUAL,0
10401580,6300,6300, 36 months,7.9,A,A4,5 years,MORTGAGE,57600,Source Verified,1/11/2013,Fully Paid,debt_consolidation,KS,6959.893023,3018.25,INDIVIDUAL,0
64804986,7500,7500, 36 months,11.53,B,B5,4 years,MORTGAGE,50000,Verified,1/10/2015,Current,home_improvement,FL,732.68,247.43,INDIVIDUAL,0
43317520,16000,16000, 60 months,8.67,B,B1,4 years,MORTGAGE,99000,Not Verified,1/02/2015,Current,debt_consolidation,TX,3617.67,329.58,INDIVIDUAL,0
9001011,26000,"$26,000", 60 months,19.52,D,D4,1 year,MORTGAGE,94000,Verified,1/10/2013,,debt_consolidation,VA,18409.52,681.92,INDIVIDUAL,0
31476667,25000,25000, 36 months,9.17,B,B1,10+ years,MORTGAGE,165000,Verified,1/10/2014,Current,home_improvement,VA,11954.7,796.98,INDIVIDUAL,0
14349206,15750,15750, 60 months,19.47,D,D5,10+ years,RENT,60000,Source Verified,1/02/2014,Late (31-120 days),other,DC,8995.35,385,INDIVIDUAL,0
61914117,17525,17525, 60 months,12.29,C,C1,6 years,MORTGAGE,54000,Not Verified,1/08/2015,Current,credit_card,NV,1985.54,392.41,INDIVIDUAL,0
15599671,9800,9800, 36 months,13.65,C,C1,5 years,MORTGAGE,60242,Verified,1/04/2014,Current,home_improvement,FL,6998.88,333.28,INDIVIDUAL,0
46923083,18000,18000, 60 months,18.25,E,E1,10+ years,MORTGAGE,68000,Verified,1/04/2015,Current,other,GA,4099.36,459.54,INDIVIDUAL,0
7648315,7000,7000, 36 months,14.33,C,C2,5 years,RENT,94000,Not Verified,1/07/2013,Current,debt_consolidation,CA,7212.84,240.37,INDIVIDUAL,0
4172878,21000,21000, 60 months,22.7,E,E5,< 1 year,RENT,85000,Verified,1/09/2013,Current,debt_consolidation,CA,15979.13,588.39,INDIVIDUAL,0
26377608,16000,16000, 36 months,7.69,A,A4,2 years,MORTGAGE,56000,Source Verified,1/08/2014,Current,,FL,8484.7,499.1,INDIVIDUAL,0
1380138,18000,18000, 36 months,12.69,B,B5,6 years,MORTGAGE,60000,Verified,1/02/2012,Fully Paid,debt_consolidation,KS,20600.72,10977.25,INDIVIDUAL,0
62139983,20000,20000, 36 months,13.33,C,C3,7 years,MORTGAGE,63000,Not Verified,1/08/2015,Current,debt_consolidation,VT,2693.47,677.07,INDIVIDUAL,0
54332501,16000,"$16,000", 60 months,12.29,C,C1,10+ years,RENT,48000,Source Verified,1/06/2015,Current,debt_consolidation,NY,2496.97,358.27,INDIVIDUAL,0
15011060,23200,23200, 60 months,18.92,D,D4,10+ years,MORTGAGE,53000,Not Verified,1/03/2014,Charged Off,credit_card,MN,6608.91,600.81,INDIVIDUAL,0
69636020,5000,5000, 36 months,12.05,C,C1,10+ years,OWN,21000,Not Verified,1/11/2015,Current,home_improvement,TX,325.71,166.2,INDIVIDUAL,0
70426778,6500,6500, 36 months,12.59,C,C2,,RENT,21600,Verified,1/12/2015,,debt_consolidation,FL,208.64,217.73,INDIVIDUAL,0
16941687,6750,6750, 36 months,16.59,D,D1,,MORTGAGE,43600,Verified,1/04/2014,Fully Paid,debt_consolidation,CA,7952.62,4602.56,INDIVIDUAL,0
47993833,4500,4500, 36 months,6.68,A,A3,2 years,RENT,55000,Source Verified,1/04/2015,Current,car,MI,1241.27,138.29,INDIVIDUAL,0
666274,4000,4000, 36 months,13.85,C,C4,5 years,RENT,70000,Not Verified,1/05/2010,Fully Paid,credit_card,MD,4909.59,144.99,INDIVIDUAL,0
19655669,14000,14000, 36 months,20.99,E,E4,2 years,OWN,45000,Verified,1/08/2014,Current,debt_consolidation,NY,8524.8,527.38,INDIVIDUAL,0
15520469,8000,8000, 36 months,11.99,B,B3,10+ years,MORTGAGE,70560,Not Verified,1/04/2014,Fully Paid,,TX,8851.34,5928.86,INDIVIDUAL,0
62505174,29000,29000, 60 months,17.57,D,D4,10+ years,MORTGAGE,375000,Source Verified,1/08/2015,Current,debt_consolidation,CA,15861.99,729.65,INDIVIDUAL,0
53332544,19075,19075, 36 months,20.99,E,E5,10+ years,MORTGAGE,40000,Source Verified,1/05/2015,Current,debt_consolidation,FL,5007.68,718.56,INDIVIDUAL,0
62836343,10000,10000, 36 months,13.99,C,C4,3 years,RENT,35000,Verified,1/09/2015,,debt_consolidation,AK,1359.15,341.73,INDIVIDUAL,0
58809580,6000,6000, 36 months,7.26,A,A4,10+ years,RENT,43000,Verified,1/07/2015,Current,debt_consolidation,IL,1111.04,185.98,INDIVIDUAL,0
69771617,7000,7000, 36 months,10.64,B,B4,10+ years,MORTGAGE,31000,Source Verified,1/12/2015,Current,credit_card,NY,219.7,227.98,INDIVIDUAL,0
18574330,32950,"$32,950", 60 months,23.43,F,F1,6 years,RENT,121000,Verified,1/05/2014,Current,other,CA,18633.36,1300,INDIVIDUAL,0
62279883,6000,6000, 36 months,11.53,B,B5,1 year,MORTGAGE,55000,Source Verified,1/08/2015,Current,debt_consolidation,MN,787.96,197.95,INDIVIDUAL,0
11920997,24000,24000, 60 months,20.5,E,E1,8 years,RENT,130000,Verified,1/12/2013,,debt_consolidation,NH,15421.2,642.55,INDIVIDUAL,0
68189124,20000,20000, 36 months,11.49,B,B5,2 years,RENT,170000,Verified,1/11/2015,Current,credit_card,CA,1306.09,659.43,INDIVIDUAL,0
34642789,20000,20000, 36 months,7.12,A,A3,10+ years,MORTGAGE,92000,Source Verified,1/10/2014,Current,credit_card,NJ,8653.05,618.64,INDIVIDUAL,0
4851425,12000,12000, 36 months,13.11,B,B4,1 year,RENT,50000,Not Verified,1/04/2013,Fully Paid,debt_consolidation,TX,14055.26308,2954.99,INDIVIDUAL,0
45008248,4500,"4,500", 36 months,10.99,B,B4,10+ years,MORTGAGE,55000,Not Verified,1/03/2015,Current,home_improvement,WI,1470.35,147.31,INDIVIDUAL,0
53162405,10000,10000, 36 months,7.26,A,A4,2 years,MORTGAGE,48500,Not Verified,1/05/2015,Current,credit_card,OR,2191.97,309.97,INDIVIDUAL,0
1663881,8000,8000, 36 months,6.62,A,A2,< 1 year,RENT,45000,Verified,1/07/2012,,credit_card,MA,8841.616416,251.95,INDIVIDUAL,0
34200542,20000,20000, 36 months,6.03,A,A1,< 1 year,RENT,145000,Source Verified,1/10/2014,Current,credit_card,NY,8515.38,608.72,INDIVIDUAL,0
17302079,14375,14375, 36 months,11.67,B,B4,< 1 year,RENT,32000,Source Verified,1/05/2014,Current,credit_card,KS,9028.8,475.2,INDIVIDUAL,0
3637733,15000,15000, 36 months,7.9,A,A4,10+ years,MORTGAGE,90000,Not Verified,1/01/2013,Fully Paid,debt_consolidation,NC,15720.6,12437.72,INDIVIDUAL,0
43795825,25000,25000, 60 months,18.25,E,E1,10+ years,MORTGAGE,100000,Verified,1/02/2015,Current,debt_consolidation,CA,11983.59,664.46,INDIVIDUAL,0
59673311,20000,20000, 36 months,7.89,A,A5,10+ years,MORTGAGE,232883,Source Verified,1/08/2015,Current,debt_consolidation,MO,3111.07,625.72,INDIVIDUAL,0
41223333,3500,3500, 36 months,11.44,B,B4,3 years,MORTGAGE,21500,Not Verified,1/01/2015,Fully Paid,,CA,3787.94,2869.83,INDIVIDUAL,0
43989180,11950,11950, 36 months,18.25,E,E1,< 1 year,MORTGAGE,45000,Not Verified,1/03/2015,,other,TX,3889.65,433.53,INDIVIDUAL,0
69858015,5750,5750, 36 months,18.2,E,E1,6 years,RENT,24000,Verified,1/12/2015,Current,debt_consolidation,FL,202.65,208.46,INDIVIDUAL,0
295383,7500,7500, 36 months,14.5,E,E2,10+ years,MORTGAGE,48000,Not Verified,1/03/2008,Does not meet the credit policy. Status:Charged Off,other,MA,3337.89,258.16,INDIVIDUAL,241.41
70360499,13000,13000, 36 months,6.89,A,A3,6 years,MORTGAGE,78000,Source Verified,1/11/2015,Current,,TX,395.77,400.75,INDIVIDUAL,0
740492,8000,8000, 36 months,14.72,C,C5,2 years,RENT,70000,Verified,1/09/2010,Fully Paid,credit_card,NJ,9649.53,3591.13,INDIVIDUAL,0
71200205,7350,7350, 36 months,15.41,D,D1,9 years,MORTGAGE,75000,Not Verified,1/12/2015,Current,debt_consolidation,KY,249.98,256.27,INDIVIDUAL,0
57779935,20000,20000, 60 months,16.99,D,D3,8 years,RENT,53227,Source Verified,1/07/2015,Current,,WI,2962.82,496.95,INDIVIDUAL,0
1027927,4000,4000, 36 months,15.23,C,C5,,OWN,42000,Source Verified,1/07/2011,Fully Paid,debt_consolidation,CA,5001.261568,160.86,INDIVIDUAL,0
70679840,8000,8000, 36 months,12.59,C,C2,7 years,RENT,38000,Source Verified,1/12/2015,Current,debt_consolidation,MI,262.38,267.98,INDIVIDUAL,0
1779940,14400,14400, 36 months,12.12,B,B3,8 years,RENT,45000,Source Verified,1/09/2012,Fully Paid,debt_consolidation,FL,17247.38494,480.56,INDIVIDUAL,0
67669600,24375,24375, 60 months,19.99,E,E4,6 years,MORTGAGE,90000,Verified,1/11/2015,Current,,MS,1237.18,645.66,INDIVIDUAL,0
41310735,32500,"$32,500", 36 months,25.57,F,F5,10+ years,RENT,65000,Verified,1/01/2015,Current,credit_card,VA,14229.88,1302.02,INDIVIDUAL,0
36304791,35000,35000, 60 months,12.39,C,C1,10+ years,MORTGAGE,93660,Verified,1/11/2014,Fully Paid,debt_consolidation,IN,39738.06,29550.91,INDIVIDUAL,0
24707367,11500,11500, 36 months,10.99,B,B3,< 1 year,MORTGAGE,55000,Not Verified,1/07/2014,Current,debt_consolidation,MD,6399.65,376.45,INDIVIDUAL,0
22369906,10000,10000, 36 months,16.29,D,D2,< 1 year,MORTGAGE,60000,Not Verified,1/06/2014,Current,car,KY,6354.18,353.01,INDIVIDUAL,0
24627009,8550,8550, 36 months,14.99,C,C5,6 years,MORTGAGE,60000,Source Verified,1/07/2014,Current,debt_consolidation,OH,5037.95,296.35,INDIVIDUAL,0
67827436,10000,10000, 36 months,7.26,A,A4,3 years,MORTGAGE,60000,Verified,1/11/2015,Current,home_improvement,WV,596.24,290.3,INDIVIDUAL,0
24576620,16000,16000, 60 months,20.99,E,E4,2 years,MORTGAGE,55000,Verified,1/08/2014,Current,credit_card,OR,7357.09,432.77,INDIVIDUAL,0
41726009,18000,18000, 36 months,8.67,B,B1,10+ years,MORTGAGE,71000,Source Verified,1/01/2015,Current,debt_consolidation,AZ,6827.01,569.64,INDIVIDUAL,0
12478345,16000,16000, 60 months,14.47,C,C2,< 1 year,RENT,70000,Verified,1/01/2014,Current,debt_consolidation,CA,9027.4,376.21,INDIVIDUAL,0
49890374,35000,35000, 60 months,25.8,G,G1,1 year,RENT,85000,Verified,1/05/2015,Fully Paid,major_purchase,CT,37920,34888.99,INDIVIDUAL,0
49991272,12000,"$12,000", 36 months,15.61,D,D1,10+ years,MORTGAGE,475000,Source Verified,1/04/2015,Current,other,TX,3335.83,419.58,INDIVIDUAL,0
42682154,10075,10075, 60 months,20.49,E,E4,2 years,OWN,35000,Source Verified,1/02/2015,Fully Paid,credit_card,NY,11772.41,9356.67,INDIVIDUAL,0
35873608,28000,28000, 36 months,8.39,A,A5,,MORTGAGE,198000,Verified,1/10/2014,Current,debt_consolidation,IN,12341.53,882.47,INDIVIDUAL,0
16991697,30000,30000, 60 months,15.31,C,C4,3 years,MORTGAGE,82534,Verified,1/04/2014,Current,debt_consolidation,NJ,14371.8,718.59,INDIVIDUAL,0
70760547,35000,35000, 36 months,9.76,B,B3,10+ years,MORTGAGE,525000,Verified,1/12/2015,Current,debt_consolidation,CT,1087.46,1125.42,INDIVIDUAL,0
66411910,19300,19300, 36 months,12.69,C,C2,9 years,MORTGAGE,75000,Not Verified,1/10/2015,Current,credit_card,MN,1356.06,647.42,INDIVIDUAL,0
25425639,2400,2400, 36 months,16.99,D,D3,< 1 year,MORTGAGE,75000,Verified,1/08/2014,Fully Paid,credit_card,DC,2724.87,9.27,INDIVIDUAL,0
45577844,30000,30000, 36 months,16.55,D,D2,10+ years,OWN,251000,Source Verified,1/04/2015,Current,small_business,PA,14839.34,1062.88,INDIVIDUAL,0
62229909,16800,16800, 36 months,19.19,E,E3,2 years,RENT,73125,Verified,1/08/2015,Current,debt_consolidation,NE,2451.85,617.44,INDIVIDUAL,0
1552942,8000,8000, 36 months,17.27,D,D1,10+ years,MORTGAGE,85000,Source Verified,1/05/2012,Fully Paid,debt_consolidation,LA,10253.70115,1680.9,INDIVIDUAL,0
67879031,4800,4800, 36 months,7.89,A,A5,,MORTGAGE,41000,Verified,1/11/2015,Current,credit_card,NJ,296.15,150.18,INDIVIDUAL,0
49933266,7375,7375, 36 months,22.99,F,F1,10+ years,RENT,60000,Source Verified,1/04/2015,Current,credit_card,NY,2264.76,285.45,INDIVIDUAL,0
63048048,25000,25000, 36 months,13.99,C,C4,10+ years,MORTGAGE,160000,Not Verified,1/09/2015,Current,small_business,CA,3436.71,854.32,INDIVIDUAL,0
45187920,20675,20675, 60 months,24.99,F,F4,1 year,RENT,47000,Source Verified,1/02/2015,Current,credit_card,NY,7476.19,900,INDIVIDUAL,0
22944432,8000,8000, 36 months,10.99,B,B3,10+ years,RENT,42000,Not Verified,1/07/2014,Current,credit_card,CA,4451.96,261.88,INDIVIDUAL,0
917700,3000,3000, 36 months,7.29,A,A4,7 years,MORTGAGE,50400,Source Verified,1/04/2011,Fully Paid,car,CO,3342.99,466.69,INDIVIDUAL,0
9107180,22000,22000, 60 months,15.61,C,C3,1 year,RENT,50000,Verified,1/09/2013,,debt_consolidation,NY,14321.8,530.45,INDIVIDUAL,0
14510124,15000,15000, 36 months,11.99,B,B3,4 years,MORTGAGE,90000,Source Verified,1/03/2014,Fully Paid,debt_consolidation,CA,16443.82,11960.47,INDIVIDUAL,0
49874070,15000,15000, 36 months,9.99,B,B3,3 years,MORTGAGE,50000,Not Verified,1/05/2015,Current,credit_card,IL,3863.2,483.94,INDIVIDUAL,0
13340084,16000,16000, 60 months,10.99,B,B2,7 years,MORTGAGE,71000,Verified,1/02/2014,Current,debt_consolidation,CA,7999.4,347.8,INDIVIDUAL,0
21148553,27450,27450, 60 months,17.57,D,D4,1 year,MORTGAGE,104000,Source Verified,1/06/2014,,home_improvement,NY,13122.35,690.65,INDIVIDUAL,0
66303587,20000,20000, 36 months,12.69,C,C2,9 years,OWN,55000,Source Verified,1/10/2015,Current,debt_consolidation,TX,1984.5,670.9,INDIVIDUAL,0
68519376,1000,1000, 36 months,13.67,C,C4,< 1 year,RENT,25000,Verified,1/11/2015,Current,moving,GA,67.28,34.02,INDIVIDUAL,0
17422211,20000,20000, 60 months,18.92,D,D4,10+ years,RENT,55000,Source Verified,1/05/2014,Current,credit_card,NY,10358.8,517.94,INDIVIDUAL,0
10017944,20000,20000, 36 months,10.99,B,B2,< 1 year,RENT,70000,Source Verified,1/10/2013,Current,credit_card,NY,17014.6,654.68,INDIVIDUAL,0
58741759,18000,18000, 60 months,17.57,D,D4,10+ years,RENT,54000,Verified,1/07/2015,Default,credit_card,CA,417.75,452.89,INDIVIDUAL,0
42515492,15000,15000, 36 months,6.99,A,A3,2 years,OWN,67000,Not Verified,1/01/2015,Current,credit_card,OH,5082.34,463.09,INDIVIDUAL,0
72539315,15000,"$15,000", 36 months,6.89,A,A3,7 years,RENT,65000,Source Verified,1/12/2015,Current,credit_card,OR,0,0,INDIVIDUAL,0
69999523,10000,10000, 36 months,9.99,B,B3,1 year,RENT,75000,Source Verified,1/11/2015,Current,credit_card,TX,634.16,322.63,INDIVIDUAL,0
6597067,25000,25000, 36 months,15.31,C,C2,4 years,RENT,60000,Verified,1/05/2013,Fully Paid,credit_card,PA,29960.43027,13423.33,INDIVIDUAL,0
54726287,16000,16000, 60 months,16.55,D,D2,10+ years,MORTGAGE,84500,Not Verified,1/06/2015,Current,debt_consolidation,AL,2741.82,393.79,INDIVIDUAL,0
28672086,22400,22400, 60 months,8.39,A,A5,10+ years,MORTGAGE,100000,Source Verified,1/10/2014,Fully Paid,,TX,24363.34,18873.1,INDIVIDUAL,0
5397893,12400,12400, 36 months,10.16,B,B1,3 years,RENT,37000,Not Verified,1/04/2013,Current,debt_consolidation,MO,13234.65,401.05,INDIVIDUAL,0
16742671,16000,16000, 36 months,18.25,D,D3,< 1 year,RENT,110000,Source Verified,1/04/2014,Fully Paid,debt_consolidation,AZ,18557.78945,176.37,INDIVIDUAL,0
15138989,7925,7925, 36 months,14.64,C,C3,10+ years,RENT,57040,Verified,1/03/2014,Fully Paid,debt_consolidation,PA,8208.57,7661.91,INDIVIDUAL,0
65511586,20000,20000, 60 months,9.99,B,B3,4 years,RENT,70000,Not Verified,1/10/2015,Current,home_improvement,CT,1246.8,424.85,INDIVIDUAL,0
35804664,20000,20000, 60 months,14.99,C,C5,3 years,MORTGAGE,89000,Source Verified,1/10/2014,In Grace Period,debt_consolidation,TN,6150.79,475.7,INDIVIDUAL,0
25596127,10000,10000, 36 months,8.39,A,A5,7 years,RENT,50000,Verified,1/08/2014,Charged Off,debt_consolidation,NM,1260.68,315.17,INDIVIDUAL,0
57975381,35000,35000, 60 months,17.57,D,D4,10+ years,MORTGAGE,75000,Source Verified,1/08/2015,Current,credit_card,TN,3454.11,880.61,INDIVIDUAL,0
44216024,7000,7000, 36 months,6.92,A,A4,2 years,MORTGAGE,187000,Not Verified,1/03/2015,Charged Off,debt_consolidation,NY,644.98,215.89,INDIVIDUAL,0
30035265,14000,14000, 36 months,12.49,B,B5,7 years,MORTGAGE,60000,Source Verified,1/09/2014,Late (31-120 days),debt_consolidation,TX,5619.48,468.29,INDIVIDUAL,0
62100404,18000,18000, 36 months,6.89,A,A3,,MORTGAGE,87000,Verified,1/08/2015,Current,debt_consolidation,CT,2205.78,554.89,INDIVIDUAL,0
1638511,17625,17625, 60 months,18.75,D,D3,4 years,RENT,45000,Not Verified,1/07/2012,Current,debt_consolidation,NV,19089.78,454.79,INDIVIDUAL,0
35803434,8000,8000, 36 months,9.17,B,B1,5 years,MORTGAGE,35675,Verified,1/10/2014,Current,debt_consolidation,IL,3562.41,255.04,INDIVIDUAL,0
49893543,12175,12175, 36 months,18.84,E,E2,10+ years,MORTGAGE,72500,Not Verified,1/04/2015,Current,debt_consolidation,GA,3625.27,520.84,INDIVIDUAL,0
7820361,35000,35000, 36 months,10.64,B,B2,,MORTGAGE,115000,Verified,1/07/2013,Fully Paid,debt_consolidation,CA,39482.4248,20109.22,INDIVIDUAL,0
34902682,24000,24000, 36 months,9.17,B,B1,10+ years,MORTGAGE,70000,Source Verified,1/11/2014,Current,debt_consolidation,OK,10699.17,765.1,INDIVIDUAL,0
1360614,6000,6000, 36 months,11.71,B,B3,< 1 year,RENT,92000,Source Verified,1/02/2012,Fully Paid,credit_card,CA,6727.39,3956.97,INDIVIDUAL,0
59154831,8000,8000, 36 months,6.89,A,A3,6 years,RENT,75000,Not Verified,1/07/2015,Current,debt_consolidation,GA,1476.66,246.62,INDIVIDUAL,0
14657876,20000,20000, 60 months,12.49,B,B5,< 1 year,MORTGAGE,126000,Verified,1/05/2014,Fully Paid,,CA,23461.52,15813.9,INDIVIDUAL,0
39061726,24000,24000, 60 months,12.39,C,C1,2 years,MORTGAGE,101304,Source Verified,1/12/2014,Current,home_improvement,AZ,12015.14,1100,INDIVIDUAL,0
11558141,6000,6000, 36 months,12.85,B,B4,8 years,RENT,40000,Verified,1/12/2013,Fully Paid,debt_consolidation,MO,7004.36,3171.3,INDIVIDUAL,0
28962294,28000,28000, 36 months,6.03,A,A1,9 years,MORTGAGE,100000,Source Verified,1/09/2014,Current,,LA,13635.2,852.2,INDIVIDUAL,0
41381014,14400,14400, 60 months,15.59,D,D1,10+ years,MORTGAGE,65000,Verified,1/01/2015,Current,credit_card,GA,4152.25,347.06,INDIVIDUAL,0
40434097,35000,35000, 60 months,11.44,B,B4,3 years,MORTGAGE,203000,Verified,1/01/2015,Current,home_improvement,MI,9179.79,768.69,INDIVIDUAL,0
12657897,14000,"14,000", 60 months,16.99,D,D1,10+ years,MORTGAGE,60000,Verified,1/01/2014,Current,debt_consolidation,TX,8000.52,347.87,INDIVIDUAL,0
7667704,16000,16000, 60 months,16.78,C,C5,5 years,OWN,100000,Verified,1/07/2013,Current,debt_consolidation,CA,11867.62,395.76,INDIVIDUAL,0
69961101,7200,7200, 36 months,12.59,C,C2,10+ years,OWN,52000,Not Verified,1/11/2015,Current,credit_card,MI,472.29,241.18,INDIVIDUAL,0
40059887,35000,35000, 36 months,12.99,C,C2,5 years,RENT,153000,Verified,1/12/2014,Fully Paid,,CA,36338.29,11659.7,INDIVIDUAL,0
2418903,11500,11500, 36 months,14.09,B,B5,< 1 year,RENT,35000,Verified,1/11/2012,Charged Off,debt_consolidation,TX,11554.21,393.55,INDIVIDUAL,549.51
