,member_id,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
,24766087,15.61,5 years,Source Verified,1/07/2014,Fully Paid,medical,13169.11,0
,9321681,13.67,1 year,Verified,1/10/2013,Current,debt_consolidation,21227.18,0
,754069,15.95,8 years,Not Verified,1/10/2010,Does not meet the credit policy. Status:Fully Paid,,7232.903164,0
,15170162,8.9,10+ years,Source Verified,1/04/2014,Late (31-120 days),,8097.1,0
,45441677,12.29,9 years,Source Verified,1/03/2015,Current,other,3384.3,0
,65488540,16.55,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,676.37,0
,59700706,20.99,10+ years,Verified,1/07/2015,Current,debt_consolidation,1968.45,0
,61546524,16.99,5 years,Source Verified,1/08/2015,Current,credit_card,1486.26,0
,70448717,9.99,8 years,Source Verified,1/11/2015,Current,debt_consolidation,475.62,0
,46306960,6.92,8 years,Source Verified,1/03/2015,Current,credit_card,7383.35,0
,1467673,18.25,7 years,Source Verified,1/04/2012,Charged Off,other,11916.16,20.3
,13370539,16.24,7 years,Source Verified,1/02/2014,Current,debt_consolidation,15743.27,0
,68338972,11.49,1 year,Source Verified,1/11/2015,Current,debt_consolidation,2285.66,0
,6342922,7.62,10+ years,Verified,1/05/2013,Current,credit_card,24908.76,0
,21328444,15.61,,Source Verified,1/06/2014,Fully Paid,credit_card,27198.97,0
,38840855,15.99,2 years,Verified,1/11/2014,Fully Paid,credit_card,40780.28,0
,67781059,11.53,5 years,Source Verified,1/10/2015,Current,credit_card,2286.9,0
,66463411,8.18,10+ years,Verified,1/10/2015,Current,home_improvement,1866.99,0
,45360139,13.33,10+ years,Source Verified,1/03/2015,Current,debt_consolidation,2519.53,0
,46021955,9.99,10+ years,Source Verified,1/04/2015,Current,credit_card,6955.38,0
,65433360,16.99,,Verified,1/10/2015,Current,credit_card,836.69,0
,8103056,15.88,< 1 year,Not Verified,1/08/2013,Current,credit_card,5495.95,0
,71198968,6.89,10+ years,Verified,1/12/2015,Current,debt_consolidation,804.2,0
,5658280,6.03,10+ years,Verified,1/05/2013,Current,debt_consolidation,8520.08,0
,9937490,17.1,7 years,Not Verified,1/10/2013,Current,debt_consolidation,5569.32,0
,46597087,14.65,10+ years,Not Verified,1/03/2015,Current,other,1235.31,0
,1975607,12.12,4 years,Not Verified,1/11/2012,Fully Paid,credit_card,12576.63029,0
,31117684,7.69,10+ years,Source Verified,1/10/2014,Fully Paid,debt_consolidation,29865.74,0
,5687089,13.11,10+ years,Not Verified,1/05/2013,Fully Paid,credit_card,9664.04,0
,50499173,11.53,10+ years,Source Verified,1/05/2015,Current,debt_consolidation,1783.74,0
,54736895,12.29,3 years,Source Verified,1/06/2015,Current,debt_consolidation,3995.81,0
,53715592,6.89,9 years,Source Verified,1/05/2015,Current,debt_consolidation,4612.26,0
,43225714,14.99,4 years,Not Verified,1/01/2015,Fully Paid,debt_consolidation,9511.89,0
,65982254,19.19,8 years,Verified,1/10/2015,Current,debt_consolidation,2156.04,0
,2432841,8.9,3 years,Source Verified,1/11/2012,Fully Paid,home_improvement,22862.28317,0
,46272779,9.99,,Verified,1/03/2015,,credit_card,2754.28,0
,63612903,9.17,10+ years,Source Verified,1/09/2015,Current,credit_card,1037.29,0
,38880225,13.66,8 years,Verified,1/12/2014,Current,home_improvement,2825.11,0
,54238860,9.17,7 years,Source Verified,1/05/2015,Current,debt_consolidation,3365.55,0
,1346284,11.71,7 years,Not Verified,1/01/2012,,credit_card,8583.6,0
,63059709,12.29,10+ years,Not Verified,1/09/2015,Current,debt_consolidation,1091.06,0
,651773,19.79,2 years,Not Verified,1/04/2010,Does not meet the credit policy. Status:Charged Off,moving,9090.35,7315.49
,7452661,17.56,4 years,Verified,1/07/2013,,,3771.42,0
,37997641,14.99,5 years,Source Verified,1/11/2014,Current,credit_card,8734.64,0
,43945895,9.17,4 years,Not Verified,1/02/2015,Fully Paid,debt_consolidation,10268.88,0
,31606739,15.61,< 1 year,Not Verified,1/10/2014,,debt_consolidation,2097.9,0
,8209365,11.99,7 years,Verified,1/09/2013,Fully Paid,debt_consolidation,15846.36,0
,7356880,14.33,10+ years,Verified,1/07/2013,Charged Off,debt_consolidation,21104.29,2420.91
,41249368,11.99,1 year,Source Verified,1/01/2015,Current,debt_consolidation,3978.54,0
,57345413,14.65,10+ years,Source Verified,1/07/2015,Fully Paid,debt_consolidation,20010.17,0
,65611169,5.32,8 years,Not Verified,1/10/2015,Current,debt_consolidation,919.7,0
,72157887,11.22,10+ years,Verified,1/12/2015,Current,debt_consolidation,966.59,0
,11486819,12.85,10+ years,Not Verified,1/12/2013,Charged Off,debt_consolidation,7531.04,0
,49997089,14.65,5 years,Source Verified,1/05/2015,Current,credit_card,3124.82,0
,46192954,9.17,1 year,Source Verified,1/03/2015,Current,debt_consolidation,2546.32,0
,54311001,12.29,1 year,Source Verified,1/06/2015,Current,debt_consolidation,2274.64,0
,41400487,15.99,5 years,Verified,1/01/2015,In Grace Period,debt_consolidation,1929.03,0
,7348186,10.64,9 years,Verified,1/07/2013,Current,home_improvement,5859.8,0
,36214469,11.99,10+ years,Source Verified,1/11/2014,Current,home_improvement,4131.87,0
,10348407,13.67,< 1 year,Verified,1/11/2013,Fully Paid,credit_card,17984.79568,0
,15229973,8.9,5 years,Not Verified,1/04/2014,Current,credit_card,14003.22,0
,9890240,11.99,8 years,Source Verified,1/01/2014,Current,,8302.5,0
,7117800,8.9,7 years,Not Verified,1/06/2013,Fully Paid,home_improvement,11006.00652,0
,64508344,7.89,10+ years,Verified,1/10/2015,Current,credit_card,1487.71,0
,52285236,14.65,< 1 year,Source Verified,1/05/2015,Fully Paid,debt_consolidation,10089.53,0
,57115593,7.89,< 1 year,Source Verified,1/07/2015,Current,credit_card,2602.55,0
,1804429,7.62,1 year,Verified,1/09/2012,Fully Paid,debt_consolidation,10766.44242,0
,11937693,11.99,4 years,Verified,1/12/2013,Fully Paid,medical,8157.969116,0
,42345481,8.19,3 years,Source Verified,1/01/2015,Current,major_purchase,8274.14,0
,69686902,7.89,1 year,Source Verified,1/11/2015,Current,credit_card,1727.45,0
,1566980,15.81,5 years,Not Verified,1/06/2012,Charged Off,vacation,7853.73,1423.2
,16652254,15.31,10+ years,Source Verified,1/05/2014,Fully Paid,home_improvement,27499.41,0
,48392062,15.61,3 years,Source Verified,1/04/2015,Current,,4074.35,0
,71187692,12.59,2 years,Source Verified,1/12/2015,Current,debt_consolidation,491.97,0
,41269662,10.49,4 years,Source Verified,1/01/2015,Current,debt_consolidation,7787.86,0
,45871524,13.99,5 years,Source Verified,1/03/2015,Current,home_improvement,3477.84,0
,17462553,18.92,1 year,Source Verified,1/05/2014,Charged Off,debt_consolidation,1332.94,0
,918521,6,3 years,Verified,1/04/2011,Fully Paid,home_improvement,7442.32,0
,49801396,6.39,,Verified,1/05/2015,Current,credit_card,2933.26,0
,24674515,9.17,8 years,Not Verified,1/08/2014,Current,debt_consolidation,8129.23,0
,43877528,9.17,2 years,Not Verified,1/02/2015,Fully Paid,debt_consolidation,4059.46,0
,5006964,15.31,2 years,Verified,1/04/2013,Current,debt_consolidation,24098.6,0
,17381757,10.99,4 years,Not Verified,1/04/2014,Charged Off,credit_card,10213.06,0
,24474502,13.98,,Source Verified,1/07/2014,Current,home_improvement,20329.96,0
,57657967,17.86,< 1 year,Verified,1/07/2015,Fully Paid,credit_card,25666.13,0
,72949836,11.22,1 year,Verified,1/12/2015,Current,credit_card,0,0
,1021537,11.49,6 years,Not Verified,1/07/2011,Fully Paid,home_improvement,4745.338057,0
,8551954,17.56,2 years,Source Verified,1/09/2013,Current,debt_consolidation,8452.08,0
,6343977,8.9,7 years,Verified,1/05/2013,Charged Off,debt_consolidation,9455.48,0
,5966758,16.78,8 years,Source Verified,1/07/2013,Fully Paid,credit_card,23554.05,0
,11056801,15.1,2 years,Verified,1/12/2013,Current,major_purchase,3470.9,0
,43977660,14.65,10+ years,Source Verified,1/02/2015,Current,debt_consolidation,7268.82,0
,69604335,12.59,10+ years,Verified,1/11/2015,Current,credit_card,1048.53,0
,9407575,25.57,10+ years,Source Verified,1/10/2013,Fully Paid,credit_card,25612.03045,0
,24705690,12.99,6 years,Source Verified,1/07/2014,Current,debt_consolidation,5498.14,0
,8105520,6.62,6 years,Not Verified,1/08/2013,Current,credit_card,7116.61,0
,1067497,6.99,5 years,Not Verified,1/08/2011,Fully Paid,debt_consolidation,8890.593556,0
,57648148,14.65,< 1 year,Source Verified,1/07/2015,Current,debt_consolidation,2311.24,0
,37066938,12.39,3 years,Verified,1/11/2014,Current,debt_consolidation,4575.87,0
,62100404,6.89,,Verified,1/08/2015,Current,debt_consolidation,2205.78,0
,37276838,19.24,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,8201.19,0
,63039699,27.88,< 1 year,Source Verified,1/09/2015,In Grace Period,credit_card,1539.59,0
,58759722,8.18,10+ years,Not Verified,1/07/2015,Current,debt_consolidation,2820.98,0
,64785861,8.18,7 years,Not Verified,1/10/2015,Current,credit_card,1083.23,0
,3547018,6.62,10+ years,Verified,1/01/2013,Fully Paid,debt_consolidation,7495.6,0
,39632967,14.99,10+ years,Source Verified,1/12/2014,Current,credit_card,4317.21,0
,7669368,12.35,10+ years,Verified,1/07/2013,Current,credit_card,16019.31,0
,15010633,7.9,9 years,Verified,1/03/2014,Current,credit_card,13404.93,0
,69403922,7.89,3 years,Not Verified,1/11/2015,Current,credit_card,1485.94,0
,67726408,5.32,,Not Verified,1/10/2015,Current,debt_consolidation,479.48,0
,19145089,7.69,10+ years,Source Verified,1/05/2014,Current,debt_consolidation,17780.39,0
,8749537,12.35,4 years,Verified,1/09/2013,Current,debt_consolidation,14017.89,0
,64352799,10.99,6 years,Source Verified,1/09/2015,Current,debt_consolidation,2244.85,0
,38218372,7.49,,Verified,1/11/2014,Current,debt_consolidation,6462.53,0
,64486765,9.99,10+ years,Not Verified,1/10/2015,Current,home_improvement,645.44,0
,46263135,10.99,10+ years,Source Verified,1/03/2015,Current,debt_consolidation,5655.8,0
,1826182,18.49,10+ years,Verified,1/10/2012,Current,debt_consolidation,16480.51,0
,1064940,5.99,9 years,Not Verified,1/08/2011,Fully Paid,credit_card,7002.185184,0
,62554147,18.25,4 years,Not Verified,1/08/2015,Current,small_business,1970.58,0
,11206969,14.47,10+ years,Verified,1/12/2013,Charged Off,major_purchase,7791.28,2151.7
,8740945,21.15,10+ years,Verified,1/09/2013,Current,debt_consolidation,21139.75,0
,51903006,12.29,10+ years,Source Verified,1/05/2015,Fully Paid,debt_consolidation,26645.5,0
,1073374,13.49,4 years,Source Verified,1/08/2011,Fully Paid,debt_consolidation,8801.95,0
,32698831,17.57,10+ years,Verified,1/10/2014,Current,debt_consolidation,10540.02,0
,46322543,12.69,10+ years,Source Verified,1/04/2015,Current,credit_card,2253.51,0
,1799615,15.31,9 years,Source Verified,1/09/2012,,debt_consolidation,33486.12,0
,30585585,12.49,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,7275.15,0
,30655684,7.69,< 1 year,Source Verified,1/10/2014,Fully Paid,,21218.99,0
,50749915,11.53,4 years,Not Verified,1/05/2015,Current,debt_consolidation,2632.87,0
,17111591,8.9,10+ years,Source Verified,1/04/2014,Current,credit_card,22227.4,0
,65534494,13.33,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,1801.42,0
,5317861,15.31,4 years,Verified,1/04/2013,Charged Off,debt_consolidation,5824.24,2337.28
,63703323,13.99,10+ years,Source Verified,1/09/2015,Current,credit_card,2104.78,0
,23313317,10.15,10+ years,Not Verified,1/07/2014,Current,debt_consolidation,5588.1,0
,8087059,15.22,4 years,Not Verified,1/08/2013,Charged Off,debt_consolidation,4443.36,0
,61794571,16.55,9 years,Source Verified,1/08/2015,Current,debt_consolidation,1414.15,0
,9418268,23.7,3 years,Verified,1/10/2013,Current,debt_consolidation,8970.83,0
,29362931,10.15,1 year,Not Verified,1/09/2014,,debt_consolidation,2587.04,0
,57445504,19.19,10+ years,Source Verified,1/07/2015,Current,debt_consolidation,2107.86,0
,55268084,9.99,5 years,Verified,1/06/2015,Current,debt_consolidation,898.91,0
,5778493,19.72,10+ years,Verified,1/05/2013,Charged Off,,2646.62,1240.82
,47154137,12.29,10+ years,Source Verified,1/03/2015,Current,debt_consolidation,5989.88,0
,9887882,23.7,4 years,Verified,1/11/2013,Current,moving,12635,0
,42213438,13.66,1 year,Source Verified,1/01/2015,,debt_consolidation,3156.29,0
,67668118,8.18,,Not Verified,1/10/2015,Current,debt_consolidation,247.72,0
,21919403,7.69,3 years,Not Verified,1/06/2014,Fully Paid,credit_card,16922.87,0
,38932762,14.99,10+ years,Not Verified,1/12/2014,Fully Paid,debt_consolidation,2170.16,0
,1676128,10.99,< 1 year,Verified,1/12/2013,Fully Paid,debt_consolidation,25093.93,0
,796459,9.99,3 years,Verified,1/11/2010,Fully Paid,major_purchase,1392.92,0
,43805837,17.57,10+ years,Not Verified,1/02/2015,Current,car,2814.18,0
,5483549,8.9,10+ years,Not Verified,1/04/2013,Fully Paid,credit_card,8283.69,0
,8550836,22.2,5 years,Verified,1/09/2013,Charged Off,small_business,6560.73,0
,6039121,16.29,8 years,Not Verified,1/05/2013,Fully Paid,debt_consolidation,13065.79448,0
,40385039,18.54,2 years,Source Verified,1/01/2015,Fully Paid,other,12395.37,0
,15470592,14.16,10+ years,Source Verified,1/04/2014,Current,,7355.67,0
,45461228,11.53,4 years,Source Verified,1/03/2015,Current,debt_consolidation,6585.29,0
,40495108,12.39,1 year,Not Verified,1/01/2015,Current,debt_consolidation,1997.24,0
,10319399,8.9,10+ years,Verified,1/11/2013,Current,credit_card,19810.93,0
,11987809,13.53,2 years,Source Verified,1/12/2013,Fully Paid,credit_card,7470.620847,0
,43182067,12.39,10+ years,Source Verified,1/02/2015,Current,debt_consolidation,4923.58,0
,15049119,19.47,10+ years,Source Verified,1/03/2014,Current,debt_consolidation,6231.12,0
,41279616,8.19,10+ years,Source Verified,1/01/2015,Fully Paid,debt_consolidation,15478.85,0
,16720967,20.49,7 years,Verified,1/04/2014,Fully Paid,debt_consolidation,32632.49,0
,1737802,16.29,< 1 year,Source Verified,1/08/2012,Fully Paid,credit_card,4543.516847,0
,1908889,8.9,,Verified,1/11/2012,Fully Paid,debt_consolidation,27432.52001,0
,53592948,20.99,4 years,Verified,1/05/2015,Current,credit_card,3123.32,0
,19485757,15.61,10+ years,Not Verified,1/06/2014,Fully Paid,debt_consolidation,18192.47,0
,67852980,13.33,1 year,Not Verified,1/10/2015,Current,debt_consolidation,638.85,0
,45911128,13.99,3 years,Verified,1/03/2015,Current,debt_consolidation,6932.37,0
,26368778,14.49,2 years,Verified,1/09/2014,Current,,6167.52,0
,68809838,8.18,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,433.52,0
,960513,12.99,9 years,Not Verified,1/05/2011,Fully Paid,debt_consolidation,17900.86,0
,1756482,19.05,5 years,Verified,1/09/2012,Fully Paid,debt_consolidation,26400.7844,0
,71229459,11.22,1 year,Not Verified,1/12/2015,Current,vacation,194.12,0
,35854806,24.5,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,5031.17,0
,32258284,13.35,9 years,Not Verified,1/10/2014,Current,debt_consolidation,4269.68,0
,579058,15.65,2 years,Verified,1/12/2009,Fully Paid,debt_consolidation,25178.33,0
,60838225,12.29,10+ years,Not Verified,1/08/2015,Current,credit_card,2985.98,0
,71035293,5.32,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,149.1,0
,21308835,12.49,10+ years,Source Verified,1/06/2014,Current,credit_card,10192.74,0
,73517932,8.49,8 years,Not Verified,1/12/2015,Issued,debt_consolidation,0,0
,3407863,15.8,10+ years,Verified,1/01/2013,Fully Paid,debt_consolidation,14081.48885,0
,47582449,18.84,10+ years,Source Verified,1/04/2015,Current,debt_consolidation,2316.3,0
,38429229,15.59,1 year,Verified,1/11/2014,Current,debt_consolidation,6231.62,0
,23052767,11.67,3 years,Not Verified,1/07/2014,Fully Paid,debt_consolidation,10635.38,0
,7617557,8.9,10+ years,Verified,1/07/2013,Current,credit_card,11431.2,0
,66852486,18.55,10+ years,Source Verified,1/10/2015,Current,other,3677.86,0
,7858210,16.78,8 years,Not Verified,1/07/2013,Current,credit_card,10713.59,0
,59563158,9.17,9 years,Verified,1/07/2015,Current,debt_consolidation,794.45,0
,65502191,7.26,8 years,Source Verified,1/10/2015,Current,debt_consolidation,1111.04,0
,49780866,9.99,,Source Verified,1/04/2015,Current,credit_card,1287.78,0
,1866056,12.12,10+ years,Verified,1/10/2012,Fully Paid,credit_card,37130.62592,0
,2732463,24.89,10+ years,Source Verified,1/12/2012,Current,small_business,36892.84,0
,42564367,11.99,3 years,Verified,1/01/2015,Current,debt_consolidation,6563.59,0
,44245447,13.33,1 year,Source Verified,1/03/2015,Current,debt_consolidation,3444.48,0
,13168490,7.9,10+ years,Verified,1/01/2014,Fully Paid,debt_consolidation,17429.27,0
,45750038,13.99,4 years,Verified,1/03/2015,Current,debt_consolidation,17009.33,0
,54026605,9.99,5 years,Source Verified,1/06/2015,Current,home_improvement,5561.15,0
,51522937,15.61,1 year,Source Verified,1/05/2015,Current,credit_card,1749.84,0
,64814389,17.86,2 years,Source Verified,1/10/2015,Fully Paid,,32243.39,0
,22891332,18.99,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,13004.93,0
,43458355,8.19,2 years,Source Verified,1/02/2015,Current,debt_consolidation,9653.2,0
,70447415,12.59,8 years,Not Verified,1/12/2015,Current,,163.99,0
,37857729,17.14,2 years,Verified,1/11/2014,Current,other,8077.79,0
,45252209,12.29,5 years,Not Verified,1/03/2015,Current,debt_consolidation,499.28,0
,34792500,14.49,2 years,Source Verified,1/10/2014,,debt_consolidation,3285.31,0
,55165848,7.89,10+ years,Verified,1/06/2015,Current,credit_card,7431.14,0
,4673299,11.14,3 years,Verified,1/03/2013,Current,debt_consolidation,22585.99,0
,15230038,7.9,4 years,Source Verified,1/03/2014,Current,credit_card,16427.46,0
,38489555,6.03,5 years,Not Verified,1/11/2014,Fully Paid,credit_card,9291.15,0
,21678784,13.35,3 years,Source Verified,1/06/2014,Current,debt_consolidation,5710.26,0
,45261347,11.53,3 years,Source Verified,1/03/2015,Current,credit_card,4813.52,0
,46586966,16.55,2 years,Source Verified,1/04/2015,Current,debt_consolidation,2205.89,0
,70569855,7.89,9 years,Source Verified,1/12/2015,Current,debt_consolidation,185.09,0
,64972612,18.25,9 years,Verified,1/09/2015,Current,debt_consolidation,2418.41,0
,17482072,19.99,10+ years,Source Verified,1/04/2014,,debt_consolidation,13972.6,0
,42586288,11.99,10+ years,Source Verified,1/01/2015,Late (31-120 days),debt_consolidation,4538.37,0
,67420059,11.53,10+ years,Verified,1/10/2015,Current,,983.32,0
,17341877,10.99,4 years,Not Verified,1/04/2014,Current,major_purchase,1636.8,0
,73243488,14.85%,10+ years,Source Verified,1/12/2015,Issued,,0,0
,52395535,10.99,< 1 year,Verified,1/05/2015,Current,debt_consolidation,1919.66,0
,24595950,6.49,6 years,Not Verified,1/08/2014,Current,credit_card,4167.72,0
,35583063,10.99,10+ years,Not Verified,1/10/2014,Current,debt_consolidation,2288.33,0
,60916998,15.61%,4 years,Source Verified,1/07/2015,Current,debt_consolidation,2393.81,0
