member_id,funded_amnt,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
67496296,12800,13.99,< 1 year,Not Verified,1/10/2015,Current,debt_consolidation,883.36,0.0
28671440,12000,10.99,10+ years,Verified,1/9/2014,Current,home_improvement,6284.96,0.0
58114408,3000,11.53,10+ years,Not Verified,1/7/2015,Current,debt_consolidation,492.98,0.0
45421201,18000,7.89,3 years,Not Verified,1/3/2015,Current,debt_consolidation,5655.17,0.0
10287845,15000,15.1,2 years,Source Verified,1/11/2013,Fully Paid,credit_card,15373.3,0.0
31106585,6000,7.69,5 years,Source Verified,1/10/2014,Current,major_purchase,2804.99,0.0
19345424,15000,9.17,10+ years,Source Verified,1/6/2014,Current,debt_consolidation,9085.61,0.0
8526763,8875,14.33,< 1 year,Not Verified,1/9/2013,Current,debt_consolidation,8759.0,0.0
51993794,"12,000",7.89,10+ years,Source Verified,1/5/2015,Current,credit_card,2998.18,0.0
61068958,27200,7.26,10+ years,Source Verified,1/8/2015,Current,debt_consolidation,3432.74,0.0
45107907,15000,7.89,10+ years,Not Verified,1/3/2015,Current,debt_consolidation,4686.32,0.0
3537214,5000,8.9,1 year,Verified,1/1/2013,Fully Paid,credit_card,5620.552563,0.0
17402922,"8,000",10.99,4 years,Not Verified,1/5/2014,Current,credit_card,4975.72,0.0
15209805,25375,16.59,< 1 year,Verified,1/5/2014,Current,credit_card,12501.2,0.0
21919403,15925,7.69,3 years,Not Verified,1/6/2014,Fully Paid,credit_card,16922.87,0.0
26368778,11200,14.49,2 years,Verified,1/9/2014,Current,other,6167.52,0.0
8999282,10000,19.2,2 years,Source Verified,1/9/2013,Current,credit_card,9924.06,0.0
3987292,18825,8.9,< 1 year,Verified,1/2/2013,Fully Paid,credit_card,21220.9467,0.0
47904292,$12000,18.25,,Verified,1/4/2015,Current,debt_consolidation,2745.07,0.0
1430813,15250,13.11,3 years,Verified,1/3/2012,Fully Paid,credit_card,18054.80857,0.0
808231,10000,10.36,2 years,Source Verified,1/12/2010,Fully Paid,credit_card,11676.08,0.0
55266837,10000,13.33,8 years,Verified,1/6/2015,Current,debt_consolidation,1602.9,0.0
891253,25200,15.65,,Verified,1/3/2011,Fully Paid,debt_consolidation,31328.73,0.0
30835528,10000,12.49,10+ years,Verified,1/10/2014,Fully Paid,,11210.69,0.0
52395622,2000,14.65,,Verified,1/5/2015,Current,debt_consolidation,481.3,0.0
39930084,33000,14.31,10+ years,Verified,1/1/2015,Current,,9225.57,0.0
68529462,5000,8.18%,10+ years,Source Verified,1/11/2015,Current,major_purchase,311.93,0.0
69707745,27375,10.99,6 years,Not Verified,1/11/2015,Current,credit_card,1758.77,0.0
29462928,30000,11.67,,Source Verified,1/9/2014,,debt_consolidation,15867.36,0.0
1722816,12000,6.03,10+ years,Not Verified,1/8/2012,Fully Paid,credit_card,13058.38314,0.0
49225268,12000,8.18,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,2494.55,0.0
8132855,28000,7.12,4 years,Source Verified,1/5/2014,Fully Paid,major_purchase,29348.14,0.0
4636737,6325,15.8,10+ years,Verified,1/4/2013,,credit_card,6938.18,0.0
61067054,21625,11.53,10+ years,Not Verified,1/7/2015,Current,debt_consolidation,2365.75,0.0
37085557,8000,10.49,,Source Verified,1/11/2014,Current,debt_consolidation,3375.21,0.0
59115209,4200,13.33,8 years,Source Verified,1/7/2015,Current,debt_consolidation,712.07,0.0
56581293,15000,8.18,5 years,Not Verified,1/6/2015,Current,debt_consolidation,2820.98,0.0
51876057,22400,17.86,8 years,Source Verified,1/5/2015,Current,debt_consolidation,4514.65,0.0
809222,8000,6.54,< 1 year,Not Verified,1/12/2010,,debt_consolidation,8830.01,0.0
68518667,20000,12.59,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,887.77,0.0
1655281,11200,12.12,10+ years,Verified,1/7/2012,Fully Paid,,13413.50744,0.0
64833305,10000,5.32,< 1 year,Not Verified,1/9/2015,Current,debt_consolidation,897.54,0.0
21358616,$6300,11.67,10+ years,Source Verified,1/6/2014,Current,credit_card,3956.94,0.0
10878997,10000,7.9,10+ years,Verified,1/12/2013,Current,debt_consolidation,7822.29,0.0
34902682,24000,9.17,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,10699.17,0.0
6057689,29100,22.95,3 years,Verified,1/5/2013,Fully Paid,debt_consolidation,38255.5787,0.0
15159157,7000,15.61,10+ years,Not Verified,1/3/2014,Fully Paid,home_improvement,8160.16,0.0
46982798,30000,22.99,10+ years,Verified,1/4/2015,Current,debt_consolidation,7571.63,0.0
49982370,30000,12.29,8 years,Source Verified,1/5/2015,Current,debt_consolidation,5332.95,0.0
71258373,18000,11.99,10+ years,Not Verified,1/12/2015,Current,home_improvement,376.33,0.0
71316144,8000,6.24,3 years,Not Verified,1/12/2015,Current,credit_card,241.48,0.0
67767586,10000,9.99,2 years,Verified,1/10/2015,Current,debt_consolidation,634.16,0.0
7451586,18000,16.78,< 1 year,Verified,1/7/2013,,debt_consolidation,13341.62,0.0
60917451,14000,17.57%,8 years,Source Verified,1/8/2015,Current,credit_card,1747.58,0.0
11026717,8000,9.67,3 years,Not Verified,1/12/2013,Current,debt_consolidation,6422.5,0.0
10327914,22750,18.55,< 1 year,Verified,1/10/2013,Fully Paid,debt_consolidation,27325.29645,0.0
63197904,20000,14.65,8 years,Source Verified,1/9/2015,Current,debt_consolidation,2743.28,0.0
57668333,12000,6.24,10+ years,Source Verified,1/7/2015,Current,,2214.86,0.0
58308928,7000,12.29,1 year,Source Verified,1/7/2015,Current,debt_consolidation,1391.32,0.0
53552207,5000,7.26,6 years,Source Verified,1/5/2015,Current,home_improvement,1082.91,0.0
27069522,9400,7.12%,3 years,Not Verified,1/8/2014,Current,debt_consolidation,4652.32,0.0
27079107,28000,16.29%,3 years,Source Verified,1/8/2014,Current,debt_consolidation,11648.91,0.0
62998501,5000,14.65,4 years,Source Verified,1/9/2015,Current,other,1685.85,0.0
70376176,12000,12.05,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,781.65,0.0
19385644,7200,14.99,10+ years,Not Verified,1/5/2014,Fully Paid,debt_consolidation,7547.69654,0.0
4721358,10000,14.33,4 years,Not Verified,1/5/2013,,debt_consolidation,10988.3,0.0
45311016,12000,9.17,6 years,Not Verified,1/3/2015,Current,debt_consolidation,3819.39,0.0
67768166,6800,11.53,8 years,Verified,1/10/2015,Current,debt_consolidation,444.32,0.0
559107,14400,8.59,5 years,Not Verified,1/11/2009,Fully Paid,other,15309.98,0.0
71299540,8000,13.18,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,258.53,0.0
1288385,19200,16.77,< 1 year,Verified,1/12/2011,Fully Paid,debt_consolidation,23363.59,0.0
63009154,5000,13.33,10+ years,Verified,1/9/2015,Current,debt_consolidation,673.38,0.0
23313317,9600,10.15,10+ years,Not Verified,1/7/2014,Current,,5588.1,0.0
49930742,25000,16.99,10+ years,Verified,1/4/2015,Current,,7106.0,0.0
8997999,18000,20.2,10+ years,Not Verified,1/9/2013,Fully Paid,debt_consolidation,22727.89036,0.0
31255938,35000,16.99,10+ years,Verified,1/10/2014,Current,debt_consolidation,13044.9,0.0
8741834,3000,12.35%,,Verified,1/9/2013,Current,home_improvement,2803.2,0.0
22943019,15000,14.49,10+ years,Not Verified,1/7/2014,Current,debt_consolidation,9292.5,0.0
56701858,35000,20.99,< 1 year,Source Verified,1/7/2015,Current,debt_consolidation,5639.27,0.0
11687331,20000,7.9,10+ years,Verified,1/12/2013,Fully Paid,debt_consolidation,21519.27693,0.0
44245306,11000,6.92,10+ years,Not Verified,1/2/2015,Current,debt_consolidation,3388.27,0.0
31096415,12000,15.61,10+ years,Source Verified,1/10/2014,Current,credit_card,4340.1,0.0
27790414,"12,000",18.99,10+ years,Verified,1/8/2014,Current,small_business,4979.68,0.0
72169782,6000,7.26,8 years,Verified,1/12/2015,Current,other,181.14,0.0
3874489,30000,16.29,8 years,Verified,1/1/2013,Fully Paid,debt_consolidation,33972.27,0.0
56611007,18150,15.61,9 years,Verified,1/6/2015,Current,home_improvement,4426.6,0.0
64557626,15200,15.61,2 years,Verified,1/9/2015,Current,debt_consolidation,1439.64,0.0
39783885,6000,13.66,10+ years,Source Verified,1/12/2014,Current,medical,2648.49,0.0
1057148,5500,5.42,1 year,Verified,1/8/2011,Fully Paid,credit_card,5969.912098,0.0
36977044,3000,13.66,10+ years,Not Verified,1/11/2014,Charged Off,other,709.73,0.0
59136617,15000,13.33,10+ years,Not Verified,1/7/2015,Current,debt_consolidation,2594.54,0.0
45301527,18000,9.99,10+ years,Not Verified,1/3/2015,Current,debt_consolidation,5747.36,0.0
39242798,28000,24.5,< 1 year,Source Verified,1/12/2014,Current,debt_consolidation,10501.23,0.0
67811398,4475,13.67,,Verified,1/11/2015,Current,debt_consolidation,297.66,0.0
68289328,18325,13.67,10+ years,Verified,1/11/2015,Current,debt_consolidation,1225.88,0.0
30114373,3600,16.29,10+ years,Not Verified,1/9/2014,,other,4056.69,0.0
1599834,8000,14.09,7 years,Not Verified,1/9/2012,Fully Paid,debt_consolidation,9854.635376,0.0
51693065,35000,7.89,8 years,Verified,1/5/2015,Current,debt_consolidation,8744.66,0.0
43318980,32000,14.31,< 1 year,Verified,1/2/2015,Current,debt_consolidation,7471.96,0.0
38962968,3500,11.99,5 years,Not Verified,1/12/2014,Current,other,1506.46,0.0
14689552,23000,15.61,10+ years,Verified,1/3/2014,Current,credit_card,11645.97,0.0
42345145,10000,6.99,4 years,Source Verified,1/2/2015,Current,debt_consolidation,3392.15,0.0
31127120,3000,12.49,5 years,Not Verified,1/10/2014,Current,debt_consolidation,1505.25,0.0
40069932,15000,8.19,5 years,Source Verified,1/12/2014,Current,debt_consolidation,6120.99,0.0
47161201,15000,19.52,7 years,Source Verified,1/4/2015,Current,debt_consolidation,3636.08,0.0
53715592,21450,6.89,9 years,Source Verified,1/5/2015,Current,debt_consolidation,4612.26,0.0
60867802,31500,7.26,10+ years,Source Verified,1/8/2015,Current,credit_card,4869.2,0.0
8120272,12000,18.85,< 1 year,Verified,1/8/2013,Fully Paid,credit_card,14505.27188,0.0
61875395,15000,7.89,4 years,Source Verified,1/9/2015,Current,debt_consolidation,1888.83,0.0
43808641,11725,17.57,5 years,Source Verified,1/2/2015,Fully Paid,debt_consolidation,12596.28,0.0
64372911,18400,17.86,< 1 year,Verified,1/9/2015,Current,credit_card,1826.85,0.0
10698060,16800,12.99,9 years,Not Verified,1/11/2013,Fully Paid,debt_consolidation,19977.65999,0.0
31476667,25000,9.17,10+ years,Verified,1/10/2014,Current,home_improvement,11954.7,0.0
963490,21000,17.99,8 years,Verified,1/5/2011,Current,small_business,29324.95,0.0
1578912,17000,10.74,10+ years,Not Verified,1/6/2012,Fully Paid,debt_consolidation,19586.03593,0.0
15169536,14750,21.18,10+ years,Not Verified,1/3/2014,Current,debt_consolidation,8411.34,0.0
45469851,32000,18.25%,< 1 year,Verified,1/3/2015,Charged Off,credit_card,2629.29,0.0
7638276,15500,15.88,10+ years,Not Verified,1/7/2013,Fully Paid,credit_card,15905.55,0.0
73413568,6000,8.49,3 years,Source Verified,1/12/2015,Issued,debt_consolidation,0.0,0.0
12419654,3200,10.99,< 1 year,Source Verified,1/1/2014,Fully Paid,debt_consolidation,3621.099696,0.0
14658222,8000,12.49,10+ years,Verified,1/3/2014,,credit_card,5619.6,0.0
63129526,6000,9.17,10+ years,Source Verified,1/9/2015,Current,credit_card,784.98,0.0
21148553,27450,17.57,1 year,Source Verified,1/6/2014,Current,home_improvement,13122.35,0.0
66464306,$29775,17.57,,Verified,1/10/2015,Current,other,3017.15,0.0
9897884,24000,16.2,10+ years,Verified,1/10/2013,Current,debt_consolidation,21999.74,0.0
72807864,8400,12.59,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,0.0,0.0
12459904,15850,17.57,,Verified,1/1/2014,Current,debt_consolidation,13101.03,0.0
70048992,10575,12.59,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,701.06,0.0
51843585,11200,13.33,2 years,Source Verified,1/5/2015,Current,debt_consolidation,3024.99,0.0
8567795,14000,9.71,2 years,Not Verified,1/9/2013,Current,debt_consolidation,12592.62,0.0
58811765,18000,8.18,2 years,Not Verified,1/7/2015,Current,debt_consolidation,3377.0,0.0
43317520,16000,8.67,4 years,Not Verified,1/2/2015,Current,,3617.67,0.0
34181053,5000,12.99,< 1 year,Source Verified,1/10/2014,Current,debt_consolidation,2354.69,0.0
1608911,9600,6.03,< 1 year,Verified,1/7/2012,Fully Paid,home_improvement,10508.10007,0.0
37857517,24000,9.49,7 years,Source Verified,1/11/2014,Current,debt_consolidation,10021.45,0.0
70298473,1200,12.05,3 years,Source Verified,1/11/2015,Current,credit_card,39.09,0.0
70277289,12000,7.89,2 years,Verified,1/11/2015,Current,medical,367.54,0.0
1801349,16000,8.9,7 years,Verified,1/11/2013,,debt_consolidation,17940.21752,0.0
60969163,15200,7.89,1 year,Source Verified,1/8/2015,Current,,2564.42,0.0
67761464,4450,13.33%,10+ years,Verified,1/10/2015,Current,,298.0,0.0
820898,7000,6.91,4 years,Source Verified,1/1/2011,Fully Paid,credit_card,7770.2,0.0
59653429,5000,9.99,10+ years,Source Verified,1/8/2015,Current,other,803.82,0.0
72169619,10000,13.67,10+ years,Not Verified,1/12/2015,Current,home_improvement,215.79,0.0
51845839,8000,9.99,3 years,Source Verified,1/5/2015,Current,debt_consolidation,2060.36,0.0
70915291,$12000,6.24,7 years,Source Verified,1/12/2015,Current,debt_consolidation,358.05,0.0
6276744,8000,17.77,6 years,Not Verified,1/5/2013,Current,debt_consolidation,9224.43,0.0
62280054,12000,15.61,9 years,Source Verified,1/9/2015,Current,debt_consolidation,1146.95,0.0
68670347,24000,17.86,4 years,Not Verified,1/11/2015,Current,debt_consolidation,1179.52,0.0
13016723,35000,17.57,10+ years,Verified,1/1/2014,Current,debt_consolidation,20254.03,0.0
58870540,21375,20.99,8 years,Verified,1/7/2015,Current,debt_consolidation,4119.61,0.0
53715229,12450,17.86,2 years,Source Verified,1/5/2015,Current,debt_consolidation,7670.67,0.0
45231456,10000,9.17,9 years,Source Verified,1/3/2015,Current,credit_card,2858.92,0.0
9421006,8500,17.76,,Source Verified,1/10/2013,Current,major_purchase,8269.24,0.0
65671625,26000,9.99%,3 years,Source Verified,1/10/2015,Current,credit_card,2480.41,0.0
575554,10000,7.74,10+ years,Not Verified,1/11/2009,Fully Paid,home_improvement,11238.74,0.0
60576976,13600,18.55,10+ years,Verified,1/8/2015,Current,debt_consolidation,1719.17,0.0
21658766,17000,10.15,10+ years,Not Verified,1/6/2014,Fully Paid,debt_consolidation,18525.89,0.0
45230525,23875,12.29,< 1 year,Source Verified,1/3/2015,Current,debt_consolidation,5329.7,0.0
71035293,5000,5.32,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,149.1,0.0
46856662,15000,15.61,10+ years,Source Verified,1/3/2015,Current,debt_consolidation,3242.02,0.0
58358870,14000,14.65,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,1971.61,0.0
34962338,"2,500",15.61,10+ years,Not Verified,1/10/2014,Current,other,1221.71,0.0
12469333,15000,9.67,3 years,Verified,1/1/2014,Fully Paid,debt_consolidation,15681.16504,0.0
66484710,10000,9.17,10+ years,Source Verified,1/10/2015,Current,credit_card,627.39,0.0
13677397,15000,10.99,3 years,Not Verified,1/2/2014,Current,credit_card,11293.23,0.0
5494859,4950,16.29,9 years,Not Verified,1/4/2013,Late (31-120 days),home_improvement,5413.04,0.0
13597251,12000,14.47,10+ years,Source Verified,1/2/2014,Current,debt_consolidation,9496.24,0.0
28210320,1500,23.43,6 years,Not Verified,1/8/2014,Current,home_improvement,942.07,0.0
42443407,11750,6.99,7 years,Source Verified,1/1/2015,Fully Paid,debt_consolidation,12137.93,0.0
34943167,6000,9.17,3 years,Not Verified,1/10/2014,Current,,2674.86,0.0
67497942,11225,18.55,3 years,Source Verified,1/11/2015,Current,debt_consolidation,565.27,0.0
57985921,11600,6.89,9 years,Source Verified,1/7/2015,Current,debt_consolidation,2141.16,0.0
70395881,13000,7.26,< 1 year,Verified,1/11/2015,Current,credit_card,769.19,0.0
31176529,35000,12.99,10+ years,Verified,1/10/2014,Current,credit_card,11942.7,0.0
46921931,"15,000",11.53,3 years,Not Verified,1/3/2015,Fully Paid,debt_consolidation,15510.83,0.0
45240349,10000,6.92,2 years,Source Verified,1/3/2015,Current,debt_consolidation,3076.41,0.0
22421268,20000,16.29,< 1 year,Verified,1/7/2014,Current,home_improvement,12708.18,0.0
3928588,33950,8.9,10+ years,Verified,1/1/2013,Charged Off,home_improvement,25872.72,0.0
64845434,16500,7.89,10+ years,Verified,1/10/2015,Current,other,1555.89,0.0
69634892,12000,7.89%,4 years,Verified,1/11/2015,Current,other,748.23,0.0
55885844,24000,10.99,10+ years,Verified,1/6/2015,Current,credit_card,4735.69,0.0
14847681,$2500,17.57,10+ years,Not Verified,1/3/2014,Fully Paid,other,2739.451986,0.0
20658288,14000,7.69,3 years,Source Verified,1/6/2014,Current,debt_consolidation,8297.49,0.0
6597067,25000,15.31,4 years,Verified,1/5/2013,Fully Paid,credit_card,29960.43027,0.0
15029975,3000,16.59,< 1 year,Verified,1/4/2014,Current,credit_card,2233.35,0.0
37296297,3600,15.59,2 years,Source Verified,1/11/2014,Fully Paid,debt_consolidation,3788.35,0.0
14448019,10000,7.62,6 years,Not Verified,1/2/2014,Fully Paid,credit_card,10950.45,0.0
805250,4000,16.69,,Verified,1/12/2010,Fully Paid,other,5910.560959,0.0
59176921,8000,5.32%,2 years,Not Verified,1/7/2015,Current,credit_card,1202.24,0.0
43805723,26000,14.65,10+ years,Source Verified,1/2/2015,Current,debt_consolidation,6698.68,0.0
67837717,16800,12.29,< 1 year,Not Verified,1/10/2015,Current,debt_consolidation,729.42,0.0
1830721,15500,17.77,4 years,Not Verified,1/10/2012,Charged Off,debt_consolidation,13613.02,3000.0
64193170,$5000,12.69,10+ years,Source Verified,1/9/2015,Fully Paid,debt_consolidation,5132.96,0.0
65480914,16000,15.61,7 years,Verified,1/10/2015,Current,debt_consolidation,1643.63,0.0
40543963,16200,17.86,5 years,Source Verified,1/12/2014,Current,debt_consolidation,4897.69,0.0
58782365,10000,5.32,7 years,Source Verified,1/7/2015,Current,debt_consolidation,1803.94,0.0
8103659,2000,18.85,5 years,Not Verified,1/8/2013,Charged Off,medical,1292.23,195.7
24995376,10850,17.57,,Verified,1/8/2014,Current,small_business,6628.64,0.0
2969747,"4,925",14.33,7 years,Source Verified,1/12/2012,Charged Off,debt_consolidation,2029.44,0.0
70799454,15725,18.49,1 year,Verified,1/12/2015,Current,credit_card,451.98,0.0
26427818,11400,12.49%,< 1 year,Verified,1/8/2014,Current,credit_card,6458.66,0.0
4673034,10000,13.11,1 year,Verified,1/3/2013,Fully Paid,debt_consolidation,12006.20781,0.0
52285236,10000,14.65,< 1 year,Source Verified,1/5/2015,Fully Paid,debt_consolidation,10089.53,0.0
12518146,7500,10.99,,Source Verified,1/1/2014,Current,other,5892.24,0.0
41381014,14400,15.59,10+ years,Verified,1/1/2015,Current,credit_card,4152.25,0.0
36284526,24000,11.44,9 years,Source Verified,1/11/2014,Current,credit_card,11055.11,0.0
53907127,4500,13.99,2 years,Not Verified,1/6/2015,Current,debt_consolidation,1072.96,0.0
53958580,10000,7.89,4 years,Not Verified,1/6/2015,Fully Paid,debt_consolidation,10426.97,0.0
3467125,16000,13.11,10+ years,Verified,1/1/2013,Fully Paid,debt_consolidation,17425.19,0.0
49840142,$8000,7.89,8 years,Not Verified,1/4/2015,Current,debt_consolidation,1998.81,0.0
3726897,11500,15.31,9 years,Verified,1/1/2013,Fully Paid,debt_consolidation,13434.66852,0.0
6817343,29700,16.29,10+ years,Verified,1/6/2013,Current,debt_consolidation,22526.84,0.0
13186761,15125,13.53,10+ years,Not Verified,1/1/2014,Current,debt_consolidation,11810.5,0.0
795078,4350,12.98,3 years,Not Verified,1/12/2010,Fully Paid,other,5289.46,0.0
14318034,7500,22.45,3 years,Source Verified,1/2/2014,Fully Paid,small_business,9348.15,0.0
19675336,7700,11.67,1 year,Verified,1/5/2014,Fully Paid,major_purchase,7792.15,0.0
11944322,$12000,14.47,9 years,Verified,1/1/2014,Current,debt_consolidation,6771.81,0.0
21338384,6000,12.69,3 years,Source Verified,1/5/2015,Fully Paid,credit_card,6268.7,0.0
17051667,19200,7.9,3 years,Source Verified,1/4/2014,Current,credit_card,12032.03,0.0
837737,4200,14.17,10+ years,Source Verified,1/1/2011,,vacation,5782.14,0.0
36114874,19425,15.99,3 years,Source Verified,1/11/2014,Current,debt_consolidation,6594.66,0.0
43445872,17275,17.86,1 year,Verified,1/2/2015,Current,debt_consolidation,4793.82,0.0
1611065,11675,6.62,< 1 year,Verified,1/7/2012,Fully Paid,debt_consolidation,12735.9483,0.0
